"IndexName","Date","Total Returns Index"
"NIFTY SMALLCAP 250","23 Nov 2015","5127.76"
"NIFTY SMALLCAP 250","20 Nov 2015","5105.51"
"NIFTY SMALLCAP 250","19 Nov 2015","5078.47"
"NIFTY SMALLCAP 250","18 Nov 2015","5021.35"
"NIFTY SMALLCAP 250","17 Nov 2015","5061.22"
"NIFTY SMALLCAP 250","16 Nov 2015","5035.92"
"NIFTY SMALLCAP 250","13 Nov 2015","4993.17"
"NIFTY SMALLCAP 250","11 Nov 2015","5025.56"
"NIFTY SMALLCAP 250","10 Nov 2015","4947.57"
"NIFTY SMALLCAP 250","09 Nov 2015","4999.07"
"NIFTY SMALLCAP 250","06 Nov 2015","4950.98"
"NIFTY SMALLCAP 250","05 Nov 2015","4991.91"
"NIFTY SMALLCAP 250","04 Nov 2015","5082.57"
"NIFTY SMALLCAP 250","03 Nov 2015","5099.36"
"NIFTY SMALLCAP 250","02 Nov 2015","5072.15"
"NIFTY SMALLCAP 250","30 Oct 2015","5076.42"
"NIFTY SMALLCAP 250","29 Oct 2015","5120.75"
"NIFTY SMALLCAP 250","28 Oct 2015","5150.35"
"NIFTY SMALLCAP 250","27 Oct 2015","5162.01"
"NIFTY SMALLCAP 250","26 Oct 2015","5157.12"
"NIFTY SMALLCAP 250","23 Oct 2015","5201.81"
"NIFTY SMALLCAP 250","21 Oct 2015","5224.12"
"NIFTY SMALLCAP 250","20 Oct 2015","5229.63"
"NIFTY SMALLCAP 250","19 Oct 2015","5218.18"
"NIFTY SMALLCAP 250","16 Oct 2015","5178.77"
"NIFTY SMALLCAP 250","15 Oct 2015","5167.39"
"NIFTY SMALLCAP 250","14 Oct 2015","5153.59"
"NIFTY SMALLCAP 250","13 Oct 2015","5148.83"
"NIFTY SMALLCAP 250","12 Oct 2015","5105.89"
"NIFTY SMALLCAP 250","09 Oct 2015","5096.20"
"NIFTY SMALLCAP 250","08 Oct 2015","5086.53"
"NIFTY SMALLCAP 250","07 Oct 2015","5096.44"
"NIFTY SMALLCAP 250","06 Oct 2015","5080.92"
"NIFTY SMALLCAP 250","05 Oct 2015","5047.82"
"NIFTY SMALLCAP 250","01 Oct 2015","4962.03"
"NIFTY SMALLCAP 250","30 Sep 2015","4961.40"
"NIFTY SMALLCAP 250","29 Sep 2015","4892.21"
"NIFTY SMALLCAP 250","28 Sep 2015","4892.35"
"NIFTY SMALLCAP 250","24 Sep 2015","4896.36"
"NIFTY SMALLCAP 250","23 Sep 2015","4865.77"
"NIFTY SMALLCAP 250","22 Sep 2015","4831.66"
